method,component,ic_variance,ic_std,excess_kurtosis,abs_excess_kurtosis,robust_peak_density,max_abs_robust_z,lag1_autocorr,lag5_autocorr,lag10_autocorr,window_variance_ratio,zero_crossing_rate,spectral_total_power,peak_freq_hz,low_freq_power_ratio,high_freq_power_ratio,spectral_entropy,narrowband_ratio,loading_l1,loading_l2,loading_hoyer_sparsity,max_median_loading_ratio,strong_loading_fraction,behavior_corr_angle,behavior_corr_vigor,behavior_corr_bout_state,max_abs_behavior_corr,artifact_score,protect_score,artifact_flags,protect_flags,recommendation,mean_abs_delta,rms_delta,reference_corr_full,reference_corr_removed,variance_ratio_median_removed,reference_corr_delta,behavior_corr_full_angle,behavior_corr_removed_angle,behavior_corr_delta_angle,behavior_corr_full_vigor,behavior_corr_removed_vigor,behavior_corr_delta_vigor,behavior_corr_full_bout_state,behavior_corr_removed_bout_state,behavior_corr_delta_bout_state
fastica,49,0.9999999999999999,0.9999999999999999,18.87004542323212,18.87004542323212,0.011649874055415618,12.000654381223892,0.8239971645162513,0.746470953064289,0.6578953749944081,5.496301501561416,0.30393700787401573,44.364284413221874,0.04236960000000001,0.843928083514359,0.0,0.5841573406065564,161.3847228816102,181.58050463870902,10.154293224032237,0.39817713980792074,18.58947363871047,0.08056872037914692,-0.02380821436614319,-0.06438438348178922,-0.06790591904397202,0.06790591904397202,0.5866666666666668,0.7933333333333333,heavy_tailed;nonstationary;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.1352118210096461,0.34952518720751585,0.9826328017611705,0.9817004888359294,0.6208224884130635,-0.0009323129252410967,-5.953218089406209e-05,-0.0021833828651534343,0.0021238506842593723,-0.032785445498228254,-0.03865848350099243,0.005873038002764175,-0.04940592518007155,-0.05565905827940035,0.006253133099328796
fastica,16,1.0,1.0,9.151554293778043,9.151554293778043,0.010390428211586901,9.22988662211707,0.8488395739374515,0.7245007157671828,0.5579594875321373,3.389668722861306,0.2670866141732283,43.694799440542035,0.021184800000000004,0.8639487557688436,0.0,0.6188987365800348,145.91551557236863,180.7224656644699,10.83921567371019,0.44128046467033066,34.41720819366791,0.11611374407582939,0.025556001831133053,0.008262753432851313,0.011857328478171258,0.025556001831133053,0.5616666666666666,0.64,heavy_tailed;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.142248517950986,0.373101190200982,0.9826328017611705,0.9815704048941912,0.6171937302280488,-0.0010623968669792871,-5.953218089406209e-05,-0.0013303552648536421,0.00127082308395958,-0.032785445498228254,-0.03323680936619649,0.00045136386796823524,-0.04940592518007155,-0.05005656038411022,0.0006506352040386715
fastica,29,1.0000000000000002,1.0,9.45345737212,9.45345737212,0.012279596977329974,9.814856333427631,0.7949373806564213,0.7349631585159648,0.6422359144345737,6.653382182764108,0.2985826771653543,43.57756463921644,0.04236960000000001,0.81253936151083,0.0,0.6177965996295472,126.27834492330038,189.37805275747354,9.835511927965916,0.3492539345161201,16.14223305264758,0.10071090047393365,-0.08428814206143219,0.026097924589896487,0.008214530149031746,0.08428814206143219,0.555,0.7399999999999999,heavy_tailed;nonstationary;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.14950888560541062,0.33855228247376923,0.9826328017611705,0.9817581332356561,0.6224953763386003,-0.0008746685255144326,-5.953218089406209e-05,0.0054626770655198335,0.005403144884625771,-0.032785445498228254,-0.03456560354368771,0.0017801580454594595,-0.04940592518007155,-0.05005004407644964,0.0006441188963780889
fastica,25,1.0,1.0,7.196936572054655,7.196936572054655,0.015743073047858942,8.373843304157832,0.7000592861317497,0.6580822309363717,0.6354477021319146,5.87510019161472,0.35023622047244096,33.58251001692138,0.021184800000000004,0.6511867812222358,0.0,0.731945072070678,75.8855036261976,192.58045658888096,10.874118464144603,0.40431430654649464,22.14357625648231,0.1066350710900474,-0.07863298810323018,-0.06961263604351009,-0.055434130701570807,0.07863298810323018,0.52,0.52,heavy_tailed;nonstationary;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.15324319592641103,0.37430259379367925,0.9826328017611705,0.9815635482089631,0.627274484421007,-0.0010692535522074387,-5.953218089406209e-05,0.004545008234024467,0.004485476053130405,-0.032785445498228254,-0.02876518727765574,-0.004020258220572514,-0.04940592518007155,-0.046244413624006775,-0.0031615115560647764
fastica,30,0.9999999999999999,0.9999999999999999,9.548162665463101,9.548162665463101,0.006297229219143577,12.631261307654281,0.7432851264674855,0.5758102206856016,0.45469529994822466,2.669425131315312,0.31275590551181104,47.5467874269331,0.04236960000000001,0.7838510193746878,0.0,0.7122816885651504,80.79684446242932,194.50754825216802,12.655226372338635,0.4877404237675245,36.4251483299441,0.10545023696682465,-0.11686103892009184,0.007067349320955141,-0.002008042496716988,0.11686103892009184,0.5116666666666666,0.6933333333333334,heavy_tailed;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.15652763864672506,0.4356108563495537,0.9826328017611705,0.9811843091711074,0.6216129062485447,-0.0014484925900630774,-5.953218089406209e-05,0.002981502823793966,0.0029219706428999037,-0.032785445498228254,-0.03298045701351428,0.00019501151528602406,-0.04940592518007155,-0.04937039594107687,-3.5529238994684575e-05
fastica,9,1.0,1.0,10.640759478871024,10.640759478871024,0.01102015113350126,9.611593907584343,0.7339241864812812,0.6956857736123592,0.6552213144211387,5.8758858963236165,0.3278740157480315,34.68146004515401,0.021184800000000004,0.6987348241568093,0.0,0.7070159924324794,85.21665277732572,155.3774541334642,7.998900130186971,0.3431818122641435,13.73840100017229,0.10545023696682465,-0.07137485523428726,-0.009289757538722082,-0.01875182487140365,0.07137485523428726,0.48500000000000004,0.5466666666666667,heavy_tailed;nonstationary;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.12130150531168593,0.27533349724833084,0.9826328017611705,0.9820543800063278,0.630610845557928,-0.000578421754842684,-5.953218089406209e-05,-0.002943772482703278,0.002884240301809216,-0.032785445498228254,-0.03318759263293561,0.0004021471347073549,-0.04940592518007155,-0.05020398988069891,0.0007980647006273558
fastica,5,0.9999999999999999,0.9999999999999999,7.646654140563246,7.646654140563246,0.014798488664987406,8.728543063687836,0.7837118579683862,0.7452821429402774,0.6979128830495572,6.715065582807535,0.2963779527559055,37.25574361462292,0.021184800000000004,0.7667908450911879,0.0,0.6344301202551762,117.65420051756674,222.52031812963656,10.700558632020119,0.2943307826357491,10.166243467301474,0.07819905213270142,-0.04426963695438852,0.009685094217018153,0.003928666787926717,0.04426963695438852,0.47500000000000003,0.54,heavy_tailed;nonstationary;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.17446279958737462,0.3683284179966437,0.9826328017611705,0.9815974260008132,0.6254423586443629,-0.0010353757603572822,-5.953218089406209e-05,-0.0001381989524403112,7.866677154624911e-05,-0.032785445498228254,-0.0327682869511614,-1.715854706685338e-05,-0.04940592518007155,-0.04939902198493377,-6.90319513778348e-06
fastica,36,1.0,1.0,8.56860573120417,8.56860573120417,0.011649874055415618,8.686329796403093,0.7139334926453029,0.655851679370705,0.5965669224383073,5.591641740979005,0.3401574803149606,36.03449861270535,0.021184800000000004,0.682600346291462,0.0,0.7182055737025955,73.38297518904608,264.1903352917918,14.370896920498328,0.38029713086696415,14.45100142965485,0.12677725118483413,-0.0371188009873513,-0.022281583367023287,-0.008761782275918853,0.0371188009873513,0.4466666666666666,0.3866666666666667,heavy_tailed;nonstationary;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.21183027846354313,0.4946666720820259,0.9826328017611705,0.980764542986359,0.6209764164723153,-0.0018682587748115598,-5.953218089406209e-05,-0.006647025487840958,0.006587493306946896,-0.032785445498228254,-0.03725136734830342,0.004465921850075168,-0.04940592518007155,-0.051732455209003776,0.002326530028932225
fastica,40,1.0,1.0,8.056427729876802,8.056427729876802,0.010705289672544081,9.443542808789775,0.8167989554389923,0.7396797153754212,0.6956301207165867,5.556112295480963,0.27244094488188975,29.444494553755817,0.021184800000000004,0.7444551165225284,0.0,0.6825652072665539,117.79313840023937,243.4307201700525,12.632557175476759,0.3486982745274631,11.712911133877473,0.07938388625592417,0.021403855711173054,-0.04382917467846715,-0.04963281953522895,0.04963281953522895,0.44166666666666665,0.5733333333333334,heavy_tailed;nonstationary;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.19368574162271085,0.43483055041371194,0.9826328017611705,0.9811894976809179,0.616869204952083,-0.0014433040802526165,-5.953218089406209e-05,-0.004924888738445208,0.004865356557551146,-0.032785445498228254,-0.023661491635142345,-0.009123953863085909,-0.04940592518007155,-0.03938687152403015,-0.010019053656041402
fastica,37,1.0000000000000002,1.0,5.1622721257759,5.1622721257759,0.0053526448362720405,7.4376866693777615,0.7695099897567124,0.6679257702620001,0.5932929410305384,3.571607586245928,0.28346456692913385,35.0367146937829,0.021184800000000004,0.7257968921067215,0.0,0.7277969596730572,79.94627556546803,192.33145807511465,10.017672292847283,0.3512253944329986,24.614760289818303,0.08767772511848342,0.054454062524955764,0.017648314195763407,0.010990293592665751,0.054454062524955764,0.4366666666666667,0.5466666666666667,heavy_tailed;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.15840745352035496,0.3448225008171062,0.9826328017611705,0.9817254191886124,0.6242634887275776,-0.0009073825725580686,-5.953218089406209e-05,0.004844290363096451,0.004784758182202389,-0.032785445498228254,-0.03132874670775296,-0.0014566987904752957,-0.04940592518007155,-0.04861610394265163,-0.0007898212374199201
fastica,0,1.0,1.0,4.466626502433178,4.466626502433178,0.004722921914357683,7.096199109510285,0.7473217975501967,0.6176938873936031,0.5509307821562092,3.863081651189726,0.29606299212598425,45.60313438348361,0.021184800000000004,0.7563631207481175,0.0,0.6848108638008618,102.75941717657237,135.04592476898836,7.7576339392346885,0.41507480854061085,22.3573734845508,0.12203791469194313,0.10011918008858767,0.10643738974871492,0.1116517902398823,0.1116517902398823,0.43166666666666664,0.66,concentrated_loading,slow_calcium_band;autocorrelated,keep,0.11458687107475832,0.26702877246848505,0.9826328017611705,0.9820887564945181,0.6291802599849676,-0.0005440452666524154,-5.953218089406209e-05,-0.0023784130471325333,0.0023188808662384713,-0.032785445498228254,-0.03525943917689005,0.002473993678661794,-0.04940592518007155,-0.052005147124380216,0.0025992219443086648
fastica,20,1.0000000000000002,1.0,11.61788468846053,11.61788468846053,0.010705289672544081,11.705369561210857,0.7357422036627248,0.6446029991269641,0.5636876256965487,4.771593407881804,0.3237795275590551,35.581506645012915,0.021184800000000004,0.7088640240195543,0.0,0.7180338373307643,80.13641189146865,206.18145190848395,10.391487441065733,0.3283332277963263,10.47760911098079,0.07819905213270142,0.018937349767707626,-0.07730109773996728,-0.07609784279476525,0.07730109773996728,0.4283333333333333,0.5733333333333334,heavy_tailed;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.16362981818967343,0.35768974886474286,0.9826328017611705,0.9816564024016657,0.6249705549403116,-0.000976399359504776,-5.953218089406209e-05,0.00034629336771837204,0.00028676118682430994,-0.032785445498228254,-0.03444958408798043,0.0016641385897521732,-0.04940592518007155,-0.051048093485127885,0.0016421683050563338
fastica,26,0.9999999999999999,0.9999999999999999,8.062216827410237,8.062216827410237,0.008816120906801008,12.242086905598034,0.42689469680712594,0.005850710877074458,0.16427206895179913,1.4656394553079306,0.3568503937007874,48.43366440521635,0.04236960000000001,0.376508450728355,0.0,0.945971161392266,7.201953684384084,130.30619639028657,8.220418843420646,0.47056544793811433,38.26025036303801,0.1481042654028436,0.1296748561930858,0.5090147142639319,0.4261015510484821,0.5090147142639319,0.4083333333333334,0.4066666666666667,heavy_tailed;concentrated_loading,behavior_link;autocorrelated,keep,0.1042245855656225,0.2829584858127464,0.9826328017611705,0.9820218890744186,0.6299318739678996,-0.0006109126867519521,-5.953218089406209e-05,0.00225199230873798,0.002192460127843918,-0.032785445498228254,-0.023717154037285457,-0.009068291460942797,-0.04940592518007155,-0.04181825216170779,-0.007587673018363758
fastica,3,1.0000000000000002,1.0,6.5125796294065434,6.5125796294065434,0.004408060453400504,9.261513974089777,0.659910044978053,0.564650638750385,0.5008871839162174,3.182619771995867,0.3247244094488189,42.36026698756853,0.021184800000000004,0.6800358097014273,0.0,0.7449626050028638,61.00452070069671,176.86496732137272,10.430646184587658,0.4311826583309278,24.39940580487331,0.07938388625592417,-0.08433626746605122,0.002239700128941719,0.0034952934034961193,0.08433626746605122,0.39666666666666667,0.54,heavy_tailed;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.1512198214924149,0.3590376484042124,0.9826328017611705,0.9816490260164095,0.6254481044425824,-0.0009837757447610507,-5.953218089406209e-05,0.0036641706214295584,0.0036046384405354964,-0.032785445498228254,-0.03291627951628291,0.00013083401805465827,-0.04940592518007155,-0.0496083916801152,0.0002024665000436507
fastica,42,1.0000000000000002,1.0,94.26533323330267,94.26533323330267,0.007556675062972292,29.54227943852886,0.5649891645201017,0.18804482508685147,0.07433418407281704,2.94947481388806,0.39968503937007877,39.899963098825765,0.021184800000000004,0.5372128366381378,0.0,0.9103929831417085,13.306498646595259,148.5276767467192,6.984535007707058,0.2775754665136469,10.54251588479133,0.05687203791469194,0.0005820092218468162,0.0024740391168183587,-0.015379607154184953,0.015379607154184953,0.3916666666666668,0.17333333333333334,heavy_tailed;concentrated_loading,autocorrelated,keep,0.0997919520528423,0.24041760979961516,0.9826328017611705,0.9821918118149718,0.6281065774986543,-0.0004409899461986777,-5.953218089406209e-05,5.316222115805821e-06,-5.421595877825627e-05,-0.032785445498228254,-0.03271341534040964,-7.203015781861305e-05,-0.04940592518007155,-0.05143864104868579,0.0020327158686142405
fastica,27,1.0,1.0,5.529589600907455,5.529589600907455,0.005037783375314861,6.9719705644707375,0.5815737750049669,0.457878173890155,0.4553066103813682,3.398419484321686,0.3732283464566929,42.13473880977091,0.021184800000000004,0.5687579020379773,0.0,0.8199696497094205,39.312682713938756,200.85356914162753,10.307224078957114,0.34097777872820123,16.72445905881376,0.06872037914691943,0.06182544992787941,0.13990737023461652,0.13218398484535804,0.13990737023461652,0.3583333333333334,0.49333333333333335,heavy_tailed;concentrated_loading,autocorrelated,keep,0.1683855317059327,0.3547892843256605,0.9826328017611705,0.9816721809333884,0.6215288365573662,-0.0009606208277821437,-5.953218089406209e-05,-0.005363608317359437,0.005304076136465375,-0.032785445498228254,-0.04490818547120507,0.012122739972976818,-0.04940592518007155,-0.06092714160399305,0.011521216423921496
fastica,1,1.0,1.0,2.756880487957517,2.756880487957517,0.0012594458438287153,8.102968517794952,0.3325086630240509,0.13937224017818364,0.10970699480539801,2.196050824950967,0.382992125984252,45.12400598860309,0.04236960000000001,0.4017810633340546,0.0,0.9512308480352377,9.430425052631495,81.81928881421062,6.191994604252692,0.5645992760935554,78.17458627578014,0.07819905213270142,0.019781108025985348,-0.011796340548456585,-0.005322048042087206,0.019781108025985348,0.35833333333333334,0.12,concentrated_loading,,keep,0.07148262212198805,0.21313724406905896,0.9826328017611705,0.9822862293714703,0.6319946004367454,-0.0003465723897002615,-5.953218089406209e-05,0.0001276420537809766,6.81098728869145e-05,-0.032785445498228254,-0.03289853500126611,0.00011308950303785814,-0.04940592518007155,-0.04945849634937048,5.25711692989303e-05
fastica,17,1.0,1.0,4.414649286790379,4.414649286790379,0.004093198992443325,6.9000578861712265,0.7130757031530497,0.6322408795444495,0.60612767339728,3.680675914894249,0.318740157480315,32.26545574306476,0.021184800000000004,0.6293660150102496,0.0,0.7596231194217806,79.66289701893524,235.2385066476677,12.65309770969784,0.3728939602976108,14.679479862932908,0.11492890995260663,-0.036018127742282434,-0.028093154807678048,-0.025878246657522395,0.036018127742282434,0.34,0.34,concentrated_loading,slow_calcium_band;autocorrelated,keep,0.19423205013775297,0.43553758475973364,0.9826328017611705,0.9811847967748245,0.6205677921936917,-0.0014480049863460076,-5.953218089406209e-05,0.006855834150921623,0.006796301970027561,-0.032785445498228254,-0.027989800019507488,-0.004795645478720766,-0.04940592518007155,-0.04533926287833176,-0.0040666623017397915
fastica,35,1.0,1.0,5.195313015354589,5.195313015354589,0.004408060453400504,8.365995752633978,0.6410903869919433,0.5859020083005342,0.5198004199600514,2.8282999144477223,0.33448818897637794,41.69602229583925,0.021184800000000004,0.6589276780575031,0.0,0.7388429604334449,73.44567911284932,217.4400862159056,11.13574303569381,0.33956463062081144,16.002015169494342,0.07464454976303317,-0.0035946174395392804,-0.003421507380256998,-0.009863913342704396,0.009863913342704396,0.33,0.22,heavy_tailed;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.18335361801367017,0.38330808293322866,0.9826328017611705,0.9815114483641479,0.6187210851584197,-0.001121353397022573,-5.953218089406209e-05,-0.0007367373860245961,0.000677205205130534,-0.032785445498228254,-0.03400402630883079,0.0012185808106025334,-0.04940592518007155,-0.05212783243718766,0.0027219072571161088
fastica,39,0.9999999999999999,0.9999999999999999,6.299723401007563,6.299723401007563,0.0053526448362720405,8.649730612512068,0.5734260297121715,0.49032060902698515,0.40828982510531714,3.7869884792973485,0.3795275590551181,35.30086041075903,0.021184800000000004,0.5219843264207599,0.0,0.8806866390392479,24.028130024388727,200.28193185451468,10.107678945057303,0.32927972676443534,12.266585984419434,0.08886255924170616,0.022469996207217926,0.06641368652036649,0.0575062538179062,0.06641368652036649,0.3266666666666666,0.3866666666666667,heavy_tailed;concentrated_loading,autocorrelated,keep,0.1686842754335413,0.34792065755431495,0.9826328017611705,0.9817090329546484,0.6251656570582036,-0.0009237688065221183,-5.953218089406209e-05,0.0016105879783680633,0.0015510557974740013,-0.032785445498228254,-0.02793910527869038,-0.004846340219537875,-0.04940592518007155,-0.045267565267000515,-0.004138359913071037
fastica,2,1.0000000000000002,1.0,4.631540147793166,4.631540147793166,0.004093198992443325,7.295824217077515,0.6454766389371344,0.598162483032254,0.5501261531884845,3.545129829057892,0.3382677165354331,37.91352371684834,0.021184800000000004,0.6239118530902332,0.0,0.7696651433396379,60.60517045829683,287.3185452302522,14.903956464297556,0.348416704167484,13.959627447611794,0.0971563981042654,-0.020777739266368195,-0.009097390384678163,0.0051443410320419335,0.020777739266368195,0.3133333333333333,0.2466666666666667,concentrated_loading,slow_calcium_band;autocorrelated,keep,0.24291350071764986,0.5130153382795135,0.9826328017611705,0.9806232292205145,0.6217156618849359,-0.002009572540656035,-5.953218089406209e-05,-0.0002254605948533425,0.0001659284139592804,-0.032785445498228254,-0.032859140675144026,7.369517691577232e-05,-0.04940592518007155,-0.04936641893945667,-3.9506240614883836e-05
fastica,19,0.9999999999999997,0.9999999999999998,3.2395317129932657,3.2395317129932657,0.0009445843828715365,7.199850214639495,0.6876286603737688,0.6427637895715365,0.5927804084913418,3.2087349672744994,0.32535433070866143,34.036145477747276,0.021184800000000004,0.6281966919787417,0.0,0.7764719331252945,55.869550310057406,178.80286845621703,9.911755459723725,0.39256841211466725,16.61518945801325,0.10900473933649289,-0.009930584156200375,-0.022010073766878593,-0.016752345562682954,0.022010073766878593,0.30333333333333334,0.2733333333333334,concentrated_loading,slow_calcium_band;autocorrelated,keep,0.15153596087669238,0.34117669306769804,0.9826328017611705,0.9817445138975167,0.6253216153892158,-0.0008882878636538027,-5.953218089406209e-05,-0.0017444290965703299,0.0016848969156762678,-0.032785445498228254,-0.03698603547593773,0.0042005899777094735,-0.04940592518007155,-0.052952191838425505,0.003546266658353954
fastica,22,1.0,1.0,1.4349534594520863,1.4349534594520863,0.00031486146095717883,6.113953973738883,0.31617345871256886,0.23786511271325142,0.19032090283583353,1.6865827911858036,0.4324409448818898,45.760018325033954,0.04236960000000001,0.40159760820092155,0.0,0.9368757803475395,11.312374672242976,104.69034208638362,6.064107520565404,0.42021535001150906,33.081278341011114,0.11611374407582939,-0.009202672996799974,-0.05692924180910886,-0.050526649099782994,0.05692924180910886,0.3033333333333333,0.3,concentrated_loading,,keep,0.09437343105105848,0.2087351891075742,0.9826328017611705,0.9823003998772888,0.6300517578665752,-0.00033240188388172776,-5.953218089406209e-05,-0.00024708639142919796,0.00018755421053513586,-0.032785445498228254,-0.033952417377693556,0.001166971879465302,-0.04940592518007155,-0.05044586915726342,0.0010399439771918706
fastica,18,1.0,1.0,1.3185464466314718,1.3185464466314718,0.0,5.524620072570146,0.5036126155464973,0.27952462948964474,0.25190780010129654,1.755681024496207,0.3681889763779528,47.27849226615889,0.04236960000000001,0.517376151539734,0.0,0.8817865099016873,20.77688649927447,180.5533847261841,10.93465123583776,0.44701922356744955,30.910252602492545,0.11374407582938388,-0.04769946956519405,-0.022680670642522133,-0.021450757464295925,0.04769946956519405,0.3016666666666667,0.29333333333333333,concentrated_loading,autocorrelated,keep,0.16153292627617916,0.37638621772411357,0.9826328017611705,0.9815516041089145,0.626865986898185,-0.0010811976522560052,-5.953218089406209e-05,-0.006471188961748107,0.006411656780854045,-0.032785445498228254,-0.036128687396687904,0.0033432418984596507,-0.04940592518007155,-0.05273331223076588,0.0033273870506943318
fastica,21,1.0000000000000002,1.0,2.439655385244947,2.439655385244947,0.0009445843828715365,6.413952231511284,0.5808411723998481,0.4073271793653247,0.37396706999357027,2.582377823022437,0.35874015748031496,43.81271529681131,0.021184800000000004,0.5881338379837289,0.0,0.8477176710914588,33.968715656127586,198.3135140596425,11.59721845699755,0.426055976455051,19.97622519385147,0.14336492890995262,-0.015978768496982983,0.07665931519537741,0.08145070005678066,0.08145070005678066,0.2866666666666667,0.45999999999999996,concentrated_loading,autocorrelated,keep,0.17370594595489003,0.39919272201781947,0.9826328017611705,0.981416523997339,0.6312682042077963,-0.001216277763831486,-5.953218089406209e-05,-0.003104903477426314,0.003045371296532252,-0.032785445498228254,-0.018769917522371008,-0.014015527975857246,-0.04940592518007155,-0.03477649520836241,-0.014629429971709143
fastica,23,1.0000000000000002,1.0,0.6844226769981439,0.6844226769981439,0.0,4.813391063753705,0.19173442828387072,0.11355121288089581,0.11387746950314677,1.0659593469396393,0.45448818897637794,47.19546726057288,0.04236960000000001,0.30417860607005964,0.0,0.9737132183004447,6.373155155142263,135.2206444683274,8.279137137651333,0.4534124591221916,36.236697494299186,0.0924170616113744,0.0027822356845836524,0.051648927830704926,0.03905969534842351,0.051648927830704926,0.25833333333333336,0.24666666666666667,concentrated_loading,,keep,0.12470752761897042,0.2849796528531972,0.9826328017611705,0.9820131276656496,0.6325331015401772,-0.0006196740955208835,-5.953218089406209e-05,0.00011129522922716044,5.176304833309835e-05,-0.032785445498228254,-0.02967397349310639,-0.0031114720051218653,-0.04940592518007155,-0.04709927180151044,-0.002306653378561112
fastica,44,1.0,1.0,1.235218406933857,1.235218406933857,0.0,5.4433329178380765,0.4404380269918058,0.28899228256553416,0.24348044247236503,1.5155480030276147,0.37606299212598426,47.00214475390516,0.04236960000000001,0.4841348761450784,0.0,0.8915502883503593,20.240913351988887,145.015468565246,8.373739023102216,0.41829193846486706,22.56782095397753,0.11848341232227488,0.03286891690050772,0.006896914412680181,0.030172471758198715,0.03286891690050772,0.25166666666666665,0.19333333333333336,concentrated_loading,autocorrelated,keep,0.1309401122041572,0.2882359840416789,0.9826328017611705,0.9819988806996728,0.6301105086618091,-0.0006339210614977331,-5.953218089406209e-05,0.004244932596817083,0.0041854004159230206,-0.032785445498228254,-0.032162137191190404,-0.0006233083070378495,-0.04940592518007155,-0.04587607347427087,-0.0035298517058006823
fastica,34,1.0,1.0,1.6202543050989107,1.6202543050989107,0.0,5.632576975198477,0.37189329973175045,0.27113915432110425,0.1997016777296561,2.356014759577016,0.417007874015748,43.70013770465294,0.08473920000000001,0.39954481306320366,0.0,0.935195325456504,9.325251814798774,146.8996481396339,7.510959240708804,0.33843384151369615,13.393653049235628,0.08649289099526067,0.01053251348437531,0.04254926303823615,0.03836125321396076,0.04254926303823615,0.18833333333333335,0.22666666666666668,concentrated_loading,,keep,0.13218551812979693,0.25853787918035714,0.9826328017611705,0.982122814000884,0.6289758401337671,-0.0005099877602865455,-5.953218089406209e-05,-0.0004599520998754205,0.0004004199189813584,-0.032785445498228254,-0.03442656803011153,0.0016411225318832753,-0.04940592518007155,-0.050899851242833236,0.0014939260627616843
fastica,8,1.0000000000000002,1.0,0.8200986693888397,0.8200986693888397,0.00031486146095717883,6.701889516379784,-0.007445213445769149,0.1702551327671177,0.05260876307733429,1.193132018462221,0.5080314960629921,46.090352521070905,1.1651640000000003,0.20487468162186873,0.0,0.9583461754998966,6.184503879521148,119.35151193890934,6.288091462952841,0.3590200818308782,16.017005089174987,0.07109004739336493,-0.012408539923547401,0.008214633001690858,0.008605066837601674,0.012408539923547401,0.18000000000000002,0.04,concentrated_loading,,keep,0.11025855687932191,0.2164450343589563,0.9826328017611705,0.9822753866425895,0.6303267676872898,-0.00035741511858100594,-5.953218089406209e-05,0.00014806755309535304,8.853537220129094e-05,-0.032785445498228254,-0.03292747351102164,0.00014202801279338678,-0.04940592518007155,-0.04955681167605198,0.00015088649598042625
fastica,46,1.0000000000000002,1.0,0.34085651223147595,0.34085651223147595,0.0,4.785484030095151,0.11815886896006592,0.26025565160767256,0.09187749655466994,1.3192742828995303,0.46393700787401576,46.797206783390834,1.1651640000000003,0.18977286047793301,0.0,0.9116038658173937,15.79067771392236,159.0716121821087,7.983114266231694,0.32531631005935197,13.460787334427136,0.06279620853080568,-0.007944584972243655,0.00652628764221841,0.009907721244676298,0.009907721244676298,0.165,0.03333333333333333,concentrated_loading,,keep,0.14746086255000926,0.2747901254023079,0.9826328017611705,0.9820566614582315,0.6235066539389229,-0.0005761403029390655,-5.953218089406209e-05,0.0003830783777343474,0.0003235461968402853,-0.032785445498228254,-0.03319997779661684,0.00041453229838858685,-0.04940592518007155,-0.0500346685259273,0.0006287433458557479
