method,component,ic_variance,ic_std,excess_kurtosis,abs_excess_kurtosis,robust_peak_density,max_abs_robust_z,lag1_autocorr,lag5_autocorr,lag10_autocorr,window_variance_ratio,zero_crossing_rate,spectral_total_power,peak_freq_hz,low_freq_power_ratio,high_freq_power_ratio,spectral_entropy,narrowband_ratio,loading_l1,loading_l2,loading_hoyer_sparsity,max_median_loading_ratio,strong_loading_fraction,behavior_corr_angle,behavior_corr_vigor,behavior_corr_bout_state,max_abs_behavior_corr,artifact_score,protect_score,artifact_flags,protect_flags,recommendation,mean_abs_delta,rms_delta,reference_corr_full,reference_corr_removed,variance_ratio_median_removed,reference_corr_delta,behavior_corr_full_angle,behavior_corr_removed_angle,behavior_corr_delta_angle,behavior_corr_full_vigor,behavior_corr_removed_vigor,behavior_corr_delta_vigor,behavior_corr_full_bout_state,behavior_corr_removed_bout_state,behavior_corr_delta_bout_state
jade,3,0.9996851385390451,0.9998425568753537,27.10059599522775,27.10059599522775,0.013853904282115869,15.704821690834818,0.852863067668477,0.7861947468410561,0.6904187385961001,8.337988296968549,0.26960629921259843,40.28765482028661,0.04236960000000001,0.8550202921520946,0.0,0.5739339107106991,181.47052627425538,320.20872061657144,19.06801373357367,0.4370041896743434,25.791232054635437,0.11492890995260663,0.018832608209330092,-0.02324062198452537,-0.01567283817264747,0.02324062198452537,0.7216666666666667,0.6066666666666668,heavy_tailed;nonstationary;concentrated_loading,slow_calcium_band;autocorrelated,review,0.22578002881956238,0.6562447630425285,0.9826328017611705,0.9793423302803559,0.6090631483861982,-0.0032904714808146274,-5.9532180894329665e-05,0.004466735757773655,0.004407203576879325,-0.032785445498228295,-0.0393075495743472,0.006522104076118904,-0.0494059251800716,-0.05458213697614112,0.005176211796069523
jade,22,0.9996851385390447,0.9998425568753536,49.68866420842861,49.68866420842861,0.009445843828715366,20.4908725707742,0.7937278859877149,0.6599837621971805,0.5661923525084616,7.894728830612438,0.32755905511811023,37.67720768463844,0.021184800000000004,0.781259753198641,0.0,0.6807041044879402,117.25775916610218,179.8420146191042,10.469781924372834,0.42330560535262673,31.360474638980243,0.14099526066350712,-0.008374440858641303,-0.05246038557620941,-0.05575221139246577,0.05575221139246577,0.6916666666666665,0.5866666666666667,heavy_tailed;nonstationary;concentrated_loading,slow_calcium_band;autocorrelated,review,0.12133472947786807,0.3603280160203295,0.9826328017611705,0.9816419384291153,0.6295991395184368,-0.0009908633320552251,-5.9532180894329665e-05,0.0016208191355627326,0.001561286954668403,-0.032785445498228295,-0.02290609804713668,-0.009879347451091616,-0.0494059251800716,-0.039197342230929376,-0.010208582949142224
jade,26,0.999685138539038,0.9998425568753502,10.20120697373737,10.20120697373737,0.0163727959697733,11.047809161974751,0.8178769712999492,0.7776242592631057,0.7336280415653121,6.413579508973256,0.30015748031496065,29.84657166035655,0.021184800000000004,0.7663208615642509,0.0,0.6168069883340787,155.64598242099225,290.0768475377498,17.117253344813953,0.4315327641000138,24.509257373098503,0.13270142180094788,0.037541100226831395,0.04757464103206138,0.03570420093020952,0.04757464103206138,0.665,0.5533333333333333,heavy_tailed;nonstationary;concentrated_loading,slow_calcium_band;autocorrelated,review,0.22087756651165505,0.5891073932586814,0.9826328017611705,0.9799820210616993,0.6136673021840698,-0.0026507806994712224,-5.9532180894329665e-05,0.004696151559137525,0.004636619378243195,-0.032785445498228295,-0.027020186055433004,-0.005765259442795292,-0.0494059251800716,-0.045277412009987805,-0.004128513170083795
jade,2,0.9996851385390431,0.9998425568753527,14.562055596764072,14.562055596764072,0.011964735516372796,11.187285476963202,0.837545074182407,0.8013393547610648,0.7309392256016888,6.788251277566284,0.24440944881889765,34.937121128517056,0.021184800000000004,0.8182905146172893,0.0,0.6031787990338502,135.7024743553448,158.70801193175555,8.813232655890335,0.3936932189872158,21.16411052702877,0.07464454976303317,0.0039061955003405636,0.02062450769663753,0.013060428639094462,0.02062450769663753,0.6250000000000001,0.54,heavy_tailed;nonstationary;concentrated_loading,slow_calcium_band;autocorrelated,review,0.12280593429479496,0.3033162161887885,0.9826328017611705,0.9819307888552663,0.6219753090076828,-0.0007020129059042146,-5.9532180894329665e-05,0.00016465140183255647,0.0001051192209382268,-0.032785445498228295,-0.03165524765316792,-0.0011301978450603753,-0.0494059251800716,-0.048737407124694716,-0.0006685180553768835
jade,9,0.999685138539041,0.9998425568753517,102.18274618308742,102.18274618308742,0.009760705289672544,33.894859741128265,0.9071587923941804,0.8519186638821646,0.7596222642174466,15.269469139148768,0.25700787401574804,13.662408234012698,0.021184800000000004,0.7418297599465803,0.0,0.7104085549497863,80.01609104255687,264.7993307543917,16.252888581780514,0.4548473266606128,27.018909302682225,0.10071090047393365,0.07650598435824542,0.048324208647174446,0.04309235521835577,0.07650598435824542,0.695,0.7399999999999999,heavy_tailed;nonstationary;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.1538549462054982,0.5593594154658802,0.9826328017611705,0.980243291234295,0.604590736444168,-0.002389510526875527,-5.9532180894329665e-05,0.014097493865097004,0.014037961684202674,-0.032785445498228295,-0.024399335236687834,-0.008386110261540462,-0.0494059251800716,-0.042270210999751964,-0.0071357141803196356
jade,24,0.9996851385390418,0.9998425568753522,15.909409948326662,15.909409948326662,0.028337531486146095,14.266481803737987,0.8707640233409782,0.8387125289711617,0.8054408774813852,14.55674396806386,0.30645669291338584,29.807153750819534,0.021184800000000004,0.8265504265318947,0.0,0.5069472552095502,260.40550760561626,305.3022232500132,15.935525554763831,0.35267361313492723,11.954768188464957,0.09597156398104266,0.005114394618449487,0.02899711637870536,0.04333624546831498,0.04333624546831498,0.6783333333333333,0.66,bursty;heavy_tailed;nonstationary;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.20598078373525489,0.5484370494883316,0.9826328017611705,0.9803358062569087,0.5998654673889101,-0.0022969955042617674,-5.9532180894329665e-05,0.0005959489960619871,0.0005364168151676575,-0.032785445498228295,-0.029334862441083017,-0.003450583057145278,-0.0494059251800716,-0.04425236457555956,-0.005153560604512039
jade,10,0.9996851385390463,0.9998425568753544,12.429744949280638,12.429744949280638,0.015428211586901764,10.789113296785693,0.7960404268249696,0.7435786766262226,0.684279638317496,6.503219147757053,0.3102362204724409,33.80252730444127,0.021184800000000004,0.7608907734810347,0.0,0.6589982306352924,112.5508902322514,283.16917150738743,15.048412063562374,0.36484324746566954,20.232570656118483,0.08293838862559241,-0.06451122132793145,-0.08137331722474452,-0.0683428967037521,0.08137331722474452,0.6333333333333334,0.6533333333333333,heavy_tailed;nonstationary;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.21538437024206947,0.5179061514640516,0.9826328017611705,0.9805846899973013,0.6076573181777097,-0.0020481117638692092,-5.9532180894329665e-05,-0.013672651358471153,0.013613119177576823,-0.032785445498228295,-0.05067700768497933,0.017891562186751038,-0.0494059251800716,-0.06491402887037327,0.015508103690301672
jade,19,0.9996851385390437,0.9998425568753531,9.161582358859574,9.161582358859574,0.01322418136020151,10.920502360564216,0.839108735253733,0.7791439112081933,0.6621255009026558,4.8128511440379524,0.27181102362204723,36.140854540719154,0.021184800000000004,0.8282493737924498,0.0,0.6110444377063298,163.54322193667133,218.79973382906235,12.603823825573995,0.41679817270789443,25.26832055707861,0.0947867298578199,-0.03265499781473544,-0.05073040336150737,-0.04650202660117223,0.05073040336150737,0.6233333333333334,0.6666666666666666,heavy_tailed;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.17138929322490626,0.43377320235931105,0.9826328017611705,0.98119651344798,0.6148625090844992,-0.0014362883131905368,-5.9532180894329665e-05,-0.0019107284155508687,0.001851196234656539,-0.032785445498228295,-0.03571381300516894,0.0029283675069406434,-0.0494059251800716,-0.05212128286134325,0.0027153576812716518
jade,30,0.9996851385390408,0.9998425568753516,17.68107075183851,17.68107075183851,0.011335012594458438,11.417764043998874,0.8247522303504032,0.7645362085286312,0.6689934892791545,5.5150450268896405,0.2900787401574803,43.03023337526545,0.04236960000000001,0.8440140544562487,0.0,0.5779195595947303,161.45923693817207,203.68258366101372,10.936145260838202,0.3717055185545364,17.284769477818788,0.09123222748815166,0.007993166982497595,0.07259198345866735,0.06534056675498846,0.07259198345866735,0.605,0.7266666666666667,heavy_tailed;nonstationary;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.15436499879943266,0.3763783766665228,0.9826328017611705,0.9815516491813105,0.6243673623063708,-0.0010811525798599675,-5.9532180894329665e-05,-0.0014841697447407437,0.001424637563846414,-0.032785445498228295,-0.046231141660698166,0.013445696162469871,-0.0494059251800716,-0.06182162000587855,0.012415694825806949
jade,17,0.9996851385390434,0.999842556875353,7.927681417837631,7.927681417837631,0.009130982367758186,8.908250195133068,0.8706576309325914,0.7515163061298148,0.5917941543494529,4.01687343196401,0.2289763779527559,44.7490019074488,0.021184800000000004,0.8883863719846458,0.0,0.5909342043357425,196.62365343424588,226.1988775453474,13.374616801736762,0.4327415954022605,34.856423089218914,0.10900473933649289,0.020082793980971115,0.010486292620010489,0.009659993248795441,0.020082793980971115,0.6016666666666667,0.62,heavy_tailed;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.1827219431868582,0.4603008135234539,0.9826328017611705,0.9810153186795164,0.6149792203949735,-0.001617483081654103,-5.9532180894329665e-05,-0.0005350895637191396,0.0004755573828248099,-0.032785445498228295,-0.03304294057307728,0.0002574950748489846,-0.0494059251800716,-0.049648513164747624,0.00024258798467602372
