method,component,ic_variance,ic_std,excess_kurtosis,abs_excess_kurtosis,robust_peak_density,max_abs_robust_z,lag1_autocorr,lag5_autocorr,lag10_autocorr,window_variance_ratio,zero_crossing_rate,spectral_total_power,peak_freq_hz,low_freq_power_ratio,high_freq_power_ratio,spectral_entropy,narrowband_ratio,loading_l1,loading_l2,loading_hoyer_sparsity,max_median_loading_ratio,strong_loading_fraction,behavior_corr_angle,behavior_corr_vigor,behavior_corr_bout_state,max_abs_behavior_corr
jade,10,0.9996851385390463,0.9998425568753544,12.429744949280638,12.429744949280638,0.015428211586901764,10.789113296785693,0.7960404268249696,0.7435786766262226,0.684279638317496,6.503219147757053,0.3102362204724409,33.80252730444127,0.021184800000000004,0.7608907734810347,0.0,0.6589982306352924,112.5508902322514,283.16917150738743,15.048412063562374,0.36484324746566954,20.232570656118483,0.08293838862559241,-0.06451122132793145,-0.08137331722474452,-0.0683428967037521,0.08137331722474452
jade,11,0.9996851385390434,0.999842556875353,16.6280354380792,16.6280354380792,0.01952141057934509,12.384262387059469,0.8561561545313559,0.8067039463812561,0.7677532147569355,8.99361887463649,0.26803149606299215,29.413057386579965,0.021184800000000004,0.7951128075382349,0.0,0.5800584760512814,199.32654831912956,203.30280420559365,11.546497919770346,0.40797434449905984,23.7545570480593,0.0995260663507109,0.004778690800240887,-0.07454386887167125,-0.07634848103980557,0.07634848103980557
jade,12,0.9996851385390443,0.9998425568753534,33.442812013643646,33.442812013643646,0.017947103274559194,20.120130739110138,0.87630214159168,0.8300375784939827,0.7714027872946158,17.318466952046766,0.29669291338582676,33.96368812780455,0.021184800000000004,0.8571987927205924,0.0,0.5273810555518474,209.29272903668755,316.67393082603996,17.771919806284085,0.4004358657044638,17.909487119087416,0.11255924170616113,0.02092882146640544,-0.03338188578024185,-0.01878542405988434,0.03338188578024185
jade,13,0.9996851385390431,0.9998425568753527,24.86250946350473,24.86250946350473,0.017947103274559194,14.648221354128436,0.8289949369698749,0.789340478253513,0.7312554387425486,10.69199602310016,0.32881889763779526,42.43269307797684,0.021184800000000004,0.838426928017008,0.0,0.5392403437591442,183.51725056748774,330.89562583246163,19.204982482077853,0.4214365375724848,21.14137032141895,0.12322274881516587,0.06308421851201494,0.061933742404805724,0.050029472693906826,0.06308421851201494
jade,14,0.9996851385390424,0.9998425568753524,0.6758233823173874,0.6758233823173874,0.0,5.713845412523188,0.36281144283798905,0.032895352932127295,0.13747759253722552,1.7193141288834979,0.3647244094488189,45.754633938497605,0.04236960000000001,0.36246635732173177,0.0,0.9611345915641588,7.114155700473808,85.57446182677988,6.148175204621073,0.5394686737922889,54.56140767860136,0.10545023696682465,-0.03731706231984627,-0.24542511891632773,-0.20596007802536268,0.24542511891632773
jade,15,0.9996851385390414,0.999842556875352,7.214638888346206,7.214638888346206,0.007556675062972292,8.41626667040109,0.6822689085599282,0.6005302203924724,0.5613330399249418,3.587636639098468,0.3423622047244094,34.91439003955535,0.021184800000000004,0.6157152834604198,0.0,0.7806594214178972,65.14649992312107,214.4555196583085,11.746170287993671,0.38479672244892155,15.32584430516957,0.08175355450236967,0.0018332950990267913,0.08498619445281108,0.07419472861803521,0.08498619445281108
jade,16,0.9996851385390408,0.9998425568753516,-0.01706903540773208,0.01706903540773208,0.0,3.751868925679764,0.020255458793261644,0.18149795274735697,0.051884709044298025,1.0782158255409036,0.48283464566929135,46.843126134657034,1.1651640000000003,0.13161632263791118,0.0,0.9150616308194406,15.272321913240097,156.10741237408905,8.089113403437114,0.3476875935506676,14.76746283826726,0.07464454976303317,-0.015721256481659247,-0.0032843600580528477,-0.0036322964406829313,0.015721256481659247
jade,17,0.9996851385390434,0.999842556875353,7.927681417837631,7.927681417837631,0.009130982367758186,8.908250195133068,0.8706576309325914,0.7515163061298148,0.5917941543494529,4.01687343196401,0.2289763779527559,44.7490019074488,0.021184800000000004,0.8883863719846458,0.0,0.5909342043357425,196.62365343424588,226.1988775453474,13.374616801736762,0.4327415954022605,34.856423089218914,0.10900473933649289,0.020082793980971115,0.010486292620010489,0.009659993248795441,0.020082793980971115
jade,18,0.9996851385390414,0.999842556875352,133.81780939682568,133.81780939682568,0.005037783375314861,31.51835813025362,0.49945196660032426,0.14903893904592547,0.0783925196621185,2.6404565521584815,0.3959055118110236,41.27902840105331,0.021184800000000004,0.4852231629646619,0.0,0.9283036086426857,11.35730821759851,148.99794447047606,7.100043742563018,0.28754719679593743,9.959056022560043,0.0509478672985782,0.02816648959435138,0.07232698799826043,0.044835896892453306,0.07232698799826043
jade,19,0.9996851385390437,0.9998425568753531,9.161582358859574,9.161582358859574,0.01322418136020151,10.920502360564216,0.839108735253733,0.7791439112081933,0.6621255009026558,4.8128511440379524,0.27181102362204723,36.140854540719154,0.021184800000000004,0.8282493737924498,0.0,0.6110444377063298,163.54322193667133,218.79973382906235,12.603823825573995,0.41679817270789443,25.26832055707861,0.0947867298578199,-0.03265499781473544,-0.05073040336150737,-0.04650202660117223,0.05073040336150737
jade,20,0.9996851385390413,0.9998425568753518,5.552672000844492,5.552672000844492,0.0025188916876574307,9.451502822018131,0.7065799477892271,0.6229325512375854,0.5388287952408536,2.240420686919425,0.30299212598425196,40.88620882818703,0.021184800000000004,0.7164716947451116,0.0,0.7321508891409758,68.04864754577126,220.587811816177,11.434212949481209,0.34792099252165465,17.38992384869255,0.06516587677725119,0.09034389200123719,0.031012334795152263,0.02724919180508735,0.09034389200123719
jade,21,0.9996851385390428,0.9998425568753526,41.91304537980543,41.91304537980543,0.015113350125944584,22.947986386157492,0.790112743753808,0.7053408212457513,0.6212130959528592,12.596115132959648,0.34078740157480314,44.31809179080757,0.021184800000000004,0.7672927069817713,0.0,0.6523830843219648,97.39164406740477,172.39484679679035,10.965372168720588,0.4751918020407463,29.2644902746744,0.1338862559241706,-0.009595068586123008,-0.0033753405581994343,-0.004223710258565952,0.009595068586123008
jade,22,0.9996851385390447,0.9998425568753536,49.68866420842861,49.68866420842861,0.009445843828715366,20.4908725707742,0.7937278859877149,0.6599837621971805,0.5661923525084616,7.894728830612438,0.32755905511811023,37.67720768463844,0.021184800000000004,0.781259753198641,0.0,0.6807041044879402,117.25775916610218,179.8420146191042,10.469781924372834,0.42330560535262673,31.360474638980243,0.14099526066350712,-0.008374440858641303,-0.05246038557620941,-0.05575221139246577,0.05575221139246577
jade,23,0.9996851385390457,0.9998425568753541,7.885670319463641,7.885670319463641,0.0012594458438287153,13.721512587949718,0.3846238235578486,0.17797157773638766,0.1708811654150432,1.9124551686615956,0.38110236220472443,46.89260809359141,0.021184800000000004,0.4174760690988935,0.0,0.9465639022210919,8.475362299833035,117.03109486395535,7.296296722186606,0.4638540431838403,26.21831212701967,0.11018957345971564,-0.04573836838786275,-0.2855746835044624,-0.22060654184602999,0.2855746835044624
jade,24,0.9996851385390418,0.9998425568753522,15.909409948326662,15.909409948326662,0.028337531486146095,14.266481803737987,0.8707640233409782,0.8387125289711617,0.8054408774813852,14.55674396806386,0.30645669291338584,29.807153750819534,0.021184800000000004,0.8265504265318947,0.0,0.5069472552095502,260.40550760561626,305.3022232500132,15.935525554763831,0.35267361313492723,11.954768188464957,0.09597156398104266,0.005114394618449487,0.02899711637870536,0.04333624546831498,0.04333624546831498
jade,25,0.9996851385390428,0.9998425568753526,12.362956241532935,12.362956241532935,0.007871536523929471,11.700506838503141,0.7151263119128897,0.6015768451498488,0.5273864090265196,4.590673851122085,0.3379527559055118,36.08295749605396,0.021184800000000004,0.684323734192733,0.0,0.7509058276631179,74.02030778540293,170.5322578714551,8.662269441726885,0.33384421957485144,11.009325665387664,0.07582938388625593,0.029946515958501677,0.11764648887273224,0.11578048753895563,0.11764648887273224
jade,26,0.999685138539038,0.9998425568753502,10.20120697373737,10.20120697373737,0.0163727959697733,11.047809161974751,0.8178769712999492,0.7776242592631057,0.7336280415653121,6.413579508973256,0.30015748031496065,29.84657166035655,0.021184800000000004,0.7663208615642509,0.0,0.6168069883340787,155.64598242099225,290.0768475377498,17.117253344813953,0.4315327641000138,24.509257373098503,0.13270142180094788,0.037541100226831395,0.04757464103206138,0.03570420093020952,0.04757464103206138
jade,27,0.999685138539048,0.9998425568753552,3.907298597383779,3.907298597383779,0.001889168765743073,6.520902164642095,0.7678514744704181,0.6944043317984576,0.6716457186109269,4.171931144402601,0.2894488188976378,31.906745458247023,0.021184800000000004,0.698536233510056,0.0,0.6979914163792422,110.19019158572007,251.3224214591184,13.731920080589585,0.38320767591069543,16.06992277421387,0.13033175355450238,0.015587609622384722,-0.0027885908114076824,0.0003858933419758113,0.015587609622384722
jade,28,0.999685138539042,0.9998425568753522,20.843664012151276,20.843664012151276,0.012279596977329974,15.388196428926069,0.8106391350145065,0.7145618344075352,0.6442194200256806,8.2222575119334,0.297007874015748,36.01612247542695,0.021184800000000004,0.7812654286905305,0.0,0.6362576257235857,148.31568007722973,237.97354293476855,12.640042812724607,0.36449587884007895,14.023657987660359,0.0995260663507109,0.056584976378548,0.04675511071411815,0.06278166523663788,0.06278166523663788
jade,29,0.9996851385390443,0.9998425568753534,9.827515931264276,9.827515931264276,0.01353904282115869,9.584261424176589,0.7728491462512658,0.7182165595448513,0.6517371808020987,6.406952183228186,0.2973228346456693,32.20797343957049,0.021184800000000004,0.7188704607788455,0.0,0.6882470246431271,93.39751770992476,295.1246687818443,15.453833772731796,0.3548627835001964,12.565752239507445,0.10545023696682465,-0.049217576547060896,-0.011875482331844425,-0.0020725578032983875,0.049217576547060896
jade,30,0.9996851385390408,0.9998425568753516,17.68107075183851,17.68107075183851,0.011335012594458438,11.417764043998874,0.8247522303504032,0.7645362085286312,0.6689934892791545,5.5150450268896405,0.2900787401574803,43.03023337526545,0.04236960000000001,0.8440140544562487,0.0,0.5779195595947303,161.45923693817207,203.68258366101372,10.936145260838202,0.3717055185545364,17.284769477818788,0.09123222748815166,0.007993166982497595,0.07259198345866735,0.06534056675498846,0.07259198345866735
jade,31,0.9996851385390393,0.9998425568753508,0.19638432479662704,0.19638432479662704,0.0,4.519161220893972,0.13895694083555976,0.04783554507310082,0.0707998450428415,1.2903088607990478,0.47590551181102364,47.119658907138174,0.021184800000000004,0.26890558417383703,0.0,0.9842708175506498,5.064304111473641,62.91684395733462,5.3135259715911385,0.613538846701647,87.8094332619393,0.0947867298578199,0.007764724864921839,-0.038590616440203424,-0.01682840487280747,0.038590616440203424
jade,32,0.9996851385390394,0.999842556875351,7.355849940657144,7.355849940657144,0.010075566750629723,8.82080126262031,0.7958644423101983,0.7530736797981652,0.7064119707488602,5.170262455032268,0.28283464566929134,28.89347949482569,0.021184800000000004,0.7177359592058649,0.0,0.6879318644965073,105.86279222361199,248.72892783061315,12.75395344784925,0.3404279045552799,11.934136421803874,0.08056872037914692,0.06602391741059487,0.027051866452113712,0.017891132767066418,0.06602391741059487
jade,33,0.9996851385390406,0.9998425568753515,4.985943768445537,4.985943768445537,0.0028337531486146094,8.05915740638285,0.6794728417680438,0.565397248818455,0.5265133592650962,3.4945440445487357,0.3096062992125984,41.45617724670283,0.04236960000000001,0.6720924268879537,0.0,0.731718402060509,68.30322875781478,228.21386519023756,12.361255954824333,0.3775050147184669,15.459005208724905,0.10308056872037914,0.05169691309091754,0.15388779018388124,0.1441786157745405,0.15388779018388124
jade,34,0.9996851385390445,0.9998425568753535,5.404991273549234,5.404991273549234,0.0053526448362720405,7.8086374735369155,0.7495175192350556,0.678978597599797,0.5791741460636984,4.0261399138945135,0.2888188976377953,42.523555772312726,0.04236960000000001,0.764629301324878,0.0,0.6820352301974905,85.05479531508395,205.82186429579315,10.444092157468308,0.3331231965113035,13.944519479354998,0.09004739336492891,-0.08126958248517786,0.030861556540549492,0.015186019122833084,0.08126958248517786
jade,35,0.9996851385390463,0.9998425568753544,2.204450976329756,2.204450976329756,0.0,5.932374938881275,0.6072769119292156,0.507244557984395,0.49563762642949766,4.376827803031361,0.3480314960629921,36.952319527713406,0.021184800000000004,0.5423540642116879,0.0,0.8424579063359062,37.81281390823457,267.45372486321503,15.192714747575748,0.40808969615141366,20.730409349308303,0.11255924170616113,0.009516399669030744,0.12776485151859293,0.1157124008738347,0.12776485151859293
jade,36,0.9996851385390383,0.9998425568753504,11.491669796887507,11.491669796887507,0.006612090680100755,10.76529634859855,0.788348188887819,0.656993550255292,0.5674495732461966,3.445173581306575,0.26866141732283466,40.73883523386875,0.021184800000000004,0.7960682869699058,0.0,0.6741604992381605,108.98816425226802,194.31314399134328,12.029594816524284,0.45982108290709284,33.15399779923952,0.08886255924170616,0.11209450857993193,-0.014835040216357549,-0.011981945469350521,0.11209450857993193
jade,37,0.9996851385390391,0.9998425568753507,5.96042758501668,5.96042758501668,0.00818639798488665,7.989449880124947,0.6684433806977766,0.60951534925347,0.5806839699006322,4.538461756410179,0.3505511811023622,34.23949763164074,0.021184800000000004,0.6169485596990365,0.0,0.7724350378225194,58.79328953587701,184.1394286288398,10.426816563195358,0.4060898177982246,21.944731033377316,0.1018957345971564,0.07309018819783523,0.07031943810008628,0.05783419249852874,0.07309018819783523
jade,38,0.9996851385390368,0.9998425568753496,0.10055351110328914,0.10055351110328914,0.0,3.994979964216684,0.10985833592814828,0.27015701096306605,0.10775182810286697,1.3014954355929724,0.46330708661417325,45.85880405946425,1.1651640000000003,0.22592851187899735,0.0,0.9278379638846628,12.094666467527137,138.59607972200035,6.861135532333673,0.31554303536544526,12.9103312430194,0.05687203791469194,-0.0188125738833609,0.023368684840643278,0.026628071942653132,0.026628071942653132
jade,39,0.9996851385390413,0.999842556875352,7.931851395182013,7.931851395182013,0.007556675062972292,8.77931538186079,0.7219914109602694,0.6361957952455168,0.6002519051500211,4.425046708173507,0.3250393700787402,37.785202942466185,0.021184800000000004,0.6979237403472371,0.0,0.72926861019389,74.14049917617736,111.90223055658221,6.151726006938554,0.38718890796340305,17.083770036882115,0.12322274881516587,0.031275889892057825,-0.06488416168958902,-0.05174530117686627,0.06488416168958902
jade,40,0.9996851385390368,0.9998425568753496,1.000171546342492,1.000171546342492,0.0,4.98647754506331,0.7460267899944749,0.6014770606448867,0.5902619590399768,2.7250015635185463,0.26236220472440946,38.79125311514223,0.021184800000000004,0.7054853797216571,0.0,0.7293329692459505,75.5243353744027,199.47139457097833,10.789727650936987,0.37660921916842344,13.92559790688998,0.09834123222748815,-0.11051174771367686,-0.18721184298170584,-0.17824378303423927,0.18721184298170584
jade,41,0.9996851385390414,0.999842556875352,3.1194561762358353,3.1194561762358353,0.0009445843828715365,7.965013937861168,0.5961726212833746,0.5158167328447605,0.4141814793968893,2.726125917133471,0.3411023622047244,45.45622472990046,0.04236960000000001,0.636424596678579,0.0,0.7772941169266898,50.475395332046034,193.06959746889717,10.630077486143511,0.388180035986532,18.762823192088387,0.11492890995260663,0.050731267754657944,0.043102374173441184,0.03524259031327458,0.050731267754657944
jade,42,0.9996851385390443,0.9998425568753534,0.6913862680951866,0.6913862680951866,0.0,4.8608124379408855,0.16642442165376692,0.14512014934569262,0.10285976258463132,2.079539288275792,0.46393700787401576,47.30329023525935,0.04236960000000001,0.2873790885629529,0.0,0.9770787366000483,5.193418334543885,88.37629377585816,5.548481004259077,0.46783875559373045,47.1571371691986,0.08649289099526067,-0.027812473424542898,0.029408455450302354,0.028402355794551467,0.029408455450302354
jade,43,0.9996851385390457,0.9998425568753541,8.589993888445665,8.589993888445665,0.00818639798488665,9.06186857047434,0.6760352835755338,0.607876651525882,0.5396608447210784,4.244725374680925,0.34551181102362205,31.795680227599163,0.021184800000000004,0.6007617851397105,0.0,0.8202203381084433,39.15745729543916,224.57015276833584,11.420398831026173,0.3346583387550507,13.423377827198934,0.08056872037914692,0.019621806764070722,0.050976951559933405,0.041628133730409814,0.050976951559933405
jade,44,0.9996851385390408,0.9998425568753516,5.6239152554465495,5.6239152554465495,0.014798488664987406,8.373955582672727,0.8278254986538967,0.7862804718904454,0.7637044022211682,9.02109385255623,0.29826771653543305,22.506994792118736,0.021184800000000004,0.6934636850896038,0.0,0.7052040600231753,96.03863327832272,246.37903895464973,12.456906187316083,0.3305744645485353,12.254011675257848,0.06635071090047394,0.01351477017872053,0.035117348425273566,0.031311154879081454,0.035117348425273566
jade,45,0.9996851385390424,0.9998425568753524,1.5460949538383355,1.5460949538383355,0.0,5.741936288219028,0.7140486421346398,0.5443814646559638,0.4954792765796194,3.4068799406924812,0.2941732283464567,42.08996813680067,0.021184800000000004,0.7126225874079339,0.0,0.7505460831212057,61.25525703978552,262.16814065536755,15.229798145893787,0.42198975660704385,23.895242597643588,0.13744075829383887,0.09926804528767254,0.08235953868549832,0.06611119278467813,0.09926804528767254
jade,46,0.9996851385390441,0.9998425568753533,4.8420104687031005,4.8420104687031005,0.004408060453400504,6.991364518025635,0.72192480094391,0.6677896621789214,0.5814123892120763,2.9872754191998263,0.30078740157480316,42.323775817781254,0.021184800000000004,0.740797904642165,0.0,0.6681057958600478,108.208064793818,204.7750807494284,10.381329120880284,0.3324704509291293,18.246193126829816,0.07464454976303317,0.02712210730045883,0.046725200348337985,0.05185602551042977,0.05185602551042977
jade,47,0.9996851385390394,0.999842556875351,5.135926798265805,5.135926798265805,0.006297229219143577,7.733582680182024,0.7128563872774881,0.6692870838817152,0.6294731835343983,4.873017611883764,0.33984251968503937,36.3219345470515,0.021184800000000004,0.6807178729639226,0.0,0.7250815683428659,75.83463142557721,175.12571296615891,8.67633825012459,0.3161090657213381,10.970036488740249,0.08293838862559241,-0.032025704170919114,0.042948830927040764,0.03031070269126308,0.042948830927040764
jade,48,0.9996851385390423,0.9998425568753524,1.84185410942883,1.84185410942883,0.0006297229219143577,6.866885459484758,0.4576250289927037,0.2505927864600539,0.21982300411838665,1.4650213454544174,0.3543307086614173,44.09647669431063,0.04236960000000001,0.5016466760396492,0.0,0.9022420728818741,20.414923859075333,137.24265754072098,7.270346854475465,0.362710353688758,16.62339922943366,0.07227488151658767,0.05770619159624312,0.13064043351461074,0.1266037587028429,0.13064043351461074
jade,49,0.9996851385390388,0.9998425568753506,0.41372625049782163,0.41372625049782163,0.0,4.877728005536104,0.2535665323999366,0.2266631571305621,0.18536308418980568,1.3515194254109775,0.4274015748031496,46.12914048278249,0.021184800000000004,0.2993636956307811,0.0,0.948652639072654,8.600115212543074,122.41842868858339,6.468506776331336,0.36099011481653803,15.018414391990763,0.08649289099526067,-0.03972020447230823,-0.14005959685997013,-0.12973172422280677,0.14005959685997013
